Player,avg_gi,avg_missed_points,avg_acpl,total_game_count,Points,gi_median,missed_points_median,Elo,TPR,total_moves,White_games,Black_games,acpl_median,gi_std,missed_points_std,acpl_std,avg_gi_raw,avg_missed_points_white,avg_missed_points_black,avg_gi_white,avg_gi_black,white_result_sum,black_result_sum,total_missed_points_sum,gi_var,missed_points_var,acpl_var
Levon Aronian,145.9,1.06,17.95,18.0,13.5,157.6,0.98,2754,2770,744,9,9,20.24,21.28,0.96,32.34,-0.63,1.1,1.02,147.8,144.0,7.5,6.0,19.13,452.76,0.92,1045.86
Sarbartho Mani,145.3,0.92,83.93,20.0,15.5,157.6,0.87,2014,1983,843,10,10,25.02,21.12,0.64,160.17,-0.66,0.84,1.0,150.5,140.1,7.5,8.0,18.38,446.17,0.41,25654.93
Jorden Van Foreest,145.2,0.93,14.27,13.0,10.5,157.7,0.63,2636,2651,743,6,7,12.9,19.24,0.82,91.82,-0.66,1.34,0.57,139.8,149.8,4.5,6.0,12.06,370.36,0.68,8431.05
Jagadeesh Siddharth,144.3,1.04,18.87,4.0,3.5,150.8,1.1,2340,2362,160,1,3,18.3,18.83,0.55,6.09,-0.72,0.37,1.27,157.9,139.8,1.0,2.5,4.18,354.75,0.3,37.05
Nikita Vitiugov,144.1,0.94,-17.68,14.0,9.5,158.0,0.48,2612,2519,591,7,7,7.72,29.02,1.14,123.08,-0.72,0.77,1.11,149.6,138.6,4.5,5.0,13.15,842.22,1.3,15149.63
Rasmus Svane,143.6,1.1,21.46,6.0,3.0,147.6,0.83,2643,2631,262,3,3,18.7,21.08,1.0,14.92,-0.75,0.72,1.48,151.5,135.7,1.5,1.5,6.6,444.3,0.99,222.68
Gennadij Sagalchik,143.2,0.89,37.61,10.0,5.0,145.7,0.79,2434,2360,294,6,4,31.98,17.18,0.45,22.44,-0.77,0.77,1.07,151.1,131.3,4.0,1.0,8.92,295.17,0.2,503.52
Leinier Dominguez Perez,142.7,0.95,76.17,13.0,9.5,157.7,0.36,2630,2547,603,6,7,13.51,29.76,1.14,90.69,-0.8,0.8,1.07,143.7,141.8,5.0,4.5,12.3,885.71,1.3,8224.9
Andrey Esipenko,142.3,0.99,76.77,21.0,17.0,158.0,0.66,2646,2649,939,14,7,17.91,28.74,1.07,103.82,-0.82,0.82,1.32,147.3,132.3,12.5,4.5,20.72,825.78,1.14,10779.22
Ashvin Sivakumar,141.7,0.8,15.53,5.0,2.0,139.7,0.92,2148,2315,252,3,2,10.87,17.95,0.44,12.54,-0.86,0.72,0.93,144.4,137.6,1.5,0.5,4.01,322.33,0.19,157.28
Marcus R Harvey,141.6,0.88,36.38,12.0,5.5,141.1,0.88,2449,2423,596,6,6,18.83,16.84,0.45,66.06,-0.86,0.73,1.02,143.1,140.2,2.5,3.0,10.5,283.72,0.2,4364.39
Samuel Sevian,141.5,1.23,45.03,17.0,13.5,149.6,0.83,2711,2746,886,9,8,20.22,26.32,1.02,71.24,-0.87,1.33,1.11,140.7,142.4,6.5,7.0,20.86,692.6,1.05,5075.6
Eldiyar Orozbaev,141.2,1.09,70.53,13.0,8.5,147.6,1.18,2274,2526,537,6,7,32.67,20.15,0.73,94.95,-0.89,0.65,1.46,155.4,129.0,5.5,3.0,14.11,405.89,0.53,9014.67
Jose Eduardo Martinez Alcantara,141.1,1.08,41.57,13.0,8.0,150.1,0.62,2705,2623,586,6,7,18.68,27.27,1.08,80.82,-0.89,1.03,1.12,143.4,139.1,4.5,3.5,14.01,743.54,1.17,6532.34
Robert Ruck,140.9,1.0,39.89,9.0,7.0,156.8,0.88,2523,2368,475,4,5,20.29,25.94,0.78,62.53,-0.9,1.14,0.89,138.6,142.7,2.5,4.5,8.98,672.72,0.61,3910.13
V Pranav,140.9,1.03,70.44,20.0,15.0,157.8,0.76,2592,2593,992,12,8,19.77,29.2,1.02,112.79,-0.9,1.05,0.99,141.7,139.7,8.5,6.5,20.53,852.56,1.04,12722.47
Yahli Sokolovsky,140.9,1.1,34.95,12.0,8.0,146.9,0.91,2417,2426,477,6,6,20.88,21.42,0.72,55.41,-0.9,1.45,0.76,128.5,153.3,3.0,5.0,13.24,458.72,0.52,3070.44
Ivan Saric,140.8,0.77,58.34,14.0,8.0,156.1,0.36,2615,2402,545,7,7,10.74,28.44,0.91,116.42,-0.9,0.6,0.94,144.4,137.2,5.0,3.0,10.8,808.78,0.84,13552.55
Richard Rapport,140.7,1.06,55.47,20.0,13.5,142.4,0.87,2631,2580,892,8,12,17.46,20.97,0.82,111.1,-0.91,1.16,0.99,138.4,142.2,5.5,8.0,21.2,439.93,0.68,12343.48
Aldiyar Sailaubay,139.8,0.97,67.79,19.0,13.5,157.6,0.73,1915,1994,779,9,10,27.74,26.67,0.76,92.54,-0.96,1.05,0.9,137.8,141.7,7.0,6.5,18.47,711.04,0.58,8564.45
Nodirbek Abdusattorov,139.6,1.44,117.99,8.0,6.0,150.3,1.27,2694,2865,416,4,4,106.9,32.3,1.13,107.83,-0.97,1.0,1.89,155.2,124.0,4.0,2.0,11.55,1042.99,1.28,11628.24
Marc`Andria Maurizzi,139.5,1.09,86.02,14.0,10.5,153.8,0.91,2486,2488,533,6,8,25.7,33.74,0.96,122.09,-0.98,1.26,0.97,134.5,143.2,3.5,7.0,15.3,1138.44,0.93,14906.42
Erigaisi Arjun,139.3,1.17,38.4,22.0,16.5,157.2,0.64,2738,2687,902,12,10,16.3,29.99,1.07,65.69,-0.98,0.73,1.7,151.4,124.8,9.5,7.0,25.8,899.57,1.15,4314.79
Tom O`Gorman,139.1,0.95,50.07,12.0,5.0,139.8,0.86,2333,2418,554,6,6,22.24,24.36,0.64,81.92,-1.0,1.08,0.82,136.6,141.5,2.0,3.0,11.37,593.22,0.41,6711.21
Tuan Minh Le,139.1,0.93,42.63,14.0,10.0,158.0,0.47,2579,2509,695,5,9,10.32,36.57,1.02,75.58,-0.99,0.62,1.1,148.9,133.6,4.5,5.5,12.98,1337.61,1.05,5712.0
Ali Aras Yildiz,139.0,0.98,74.09,12.0,8.5,145.1,0.9,1901,1971,546,6,6,18.54,20.42,0.69,108.07,-1.0,0.74,1.22,146.9,131.1,4.5,4.0,11.8,416.86,0.48,11678.41
Leon Luke Mendonca,138.6,0.92,102.71,13.0,10.0,157.7,0.38,2480,2444,584,6,7,15.26,30.64,1.0,154.53,-1.02,0.82,1.01,136.0,140.8,4.5,5.5,11.98,939.04,1.0,23880.22
Rustam Kasimdzhanov,138.5,0.87,16.98,4.0,1.0,131.8,0.97,2603,2434,214,2,2,17.51,16.51,0.63,13.0,-1.03,0.78,0.97,147.4,129.6,1.0,0.0,3.48,272.72,0.39,169.04
Peter T Roberson,138.2,1.05,147.5,11.0,5.0,144.0,0.97,2330,2296,372,7,4,20.22,23.48,0.85,229.22,-1.05,0.79,1.5,146.2,124.0,4.0,1.0,11.56,551.3,0.72,52543.63
Maciej Czopor,138.1,0.97,45.68,12.0,8.0,147.7,0.51,2382,2424,557,6,6,25.88,27.25,1.13,82.39,-1.05,1.25,0.7,130.7,145.5,4.0,4.0,11.67,742.29,1.27,6788.68
Sabrican Onay Yontar,137.9,0.54,124.84,2.0,0.0,137.9,0.54,1926,1596,84,1,1,124.84,27.86,0.76,176.56,-1.06,0.0,1.07,157.6,118.2,0.0,0.0,1.07,776.18,0.57,31172.55
Alexey Sarana,137.8,1.17,44.27,15.0,12.5,157.7,0.71,2699,2714,713,7,8,21.83,30.4,1.06,99.68,-1.06,1.12,1.22,136.7,138.8,5.0,7.5,17.62,924.43,1.12,9935.75
Alexander Grischuk,137.7,1.15,43.98,21.0,14.5,156.8,0.88,2683,2647,883,11,10,13.0,40.76,1.13,77.15,-1.07,1.28,1.01,135.9,139.7,7.5,7.0,24.17,1661.29,1.28,5951.82
Hikaru Nakamura,137.2,1.34,79.2,15.0,12.5,148.2,1.26,2837,2803,782,8,7,25.74,30.81,1.02,90.7,-1.1,1.37,1.31,133.4,141.5,6.5,6.0,20.17,949.55,1.03,8226.8
Aldiyar Ansat,137.0,1.22,68.65,16.0,9.5,154.7,0.98,2488,2455,746,10,6,21.38,26.75,0.96,123.59,-1.11,1.26,1.15,137.9,135.5,6.5,3.0,19.49,715.67,0.92,15273.29
Edgar Mamedov,137.0,1.06,61.29,14.0,8.0,146.2,0.96,2404,2344,677,6,8,17.76,23.96,0.72,108.31,-1.11,1.2,0.95,137.1,136.9,4.5,3.5,14.77,574.31,0.52,11730.65
Benjamin Gledura,136.9,1.02,49.14,17.0,9.5,136.1,0.8,2558,2509,727,8,9,20.47,30.77,0.92,68.09,-1.11,1.16,0.89,131.5,141.8,5.5,4.0,17.33,946.5,0.85,4635.87
Amilal Munkhdalai,136.7,1.1,77.45,13.0,10.0,157.8,0.57,2341,2536,605,6,7,19.57,31.03,1.07,96.98,-1.13,1.38,0.87,129.7,142.7,4.5,5.5,14.36,963.03,1.15,9406.05
Olga Badelka,136.5,1.2,143.88,12.0,8.0,143.1,1.18,2195,2196,511,6,6,53.56,21.5,0.44,138.7,-1.14,1.03,1.37,140.6,132.3,4.0,4.0,14.42,462.16,0.19,19236.88
David Anton Guijarro,136.5,1.11,97.43,14.0,8.0,139.8,0.97,2543,2496,567,6,8,31.74,25.12,0.83,125.75,-1.14,0.92,1.26,140.7,133.3,2.5,5.5,15.55,631.08,0.69,15813.73
Matthew J Turner,136.4,1.03,60.25,12.0,5.5,144.2,0.7,2415,2449,500,6,6,23.73,25.9,0.78,120.49,-1.14,0.8,1.26,141.2,131.6,3.0,2.5,12.37,670.69,0.6,14518.64
Edvin Morell,136.3,1.31,95.85,6.0,5.5,148.7,1.22,1878,1899,247,2,4,36.92,32.99,0.89,107.67,-1.15,1.58,1.18,136.3,136.4,2.0,3.5,7.85,1088.65,0.8,11593.83
Daniel Dardha,136.1,0.95,53.2,14.0,8.5,157.5,0.4,2613,2408,544,8,6,16.98,34.06,1.26,80.45,-1.16,1.0,0.88,134.7,137.9,6.0,2.5,13.29,1160.37,1.59,6472.86
Victor Bologan,135.6,1.15,41.65,14.0,9.0,150.0,0.78,2444,2440,529,7,7,24.84,35.97,0.97,49.08,-1.19,1.08,1.22,134.1,137.0,4.0,5.0,16.06,1293.58,0.94,2408.87
Michael Adams,135.4,1.28,67.72,14.0,8.0,150.0,0.9,2700,2553,736,7,7,20.84,30.18,0.98,116.0,-1.19,1.48,1.09,124.6,146.3,3.5,4.5,17.96,910.93,0.97,13456.99
Pentala Harikrishna,135.4,1.2,37.93,18.0,10.5,136.4,1.12,2641,2502,971,8,10,21.84,25.48,1.02,61.72,-1.2,1.13,1.25,136.3,134.6,5.0,5.5,21.54,649.16,1.04,3809.02
Dildarav Lishoy Gengis Paratazham,135.3,0.88,126.4,12.0,4.5,134.8,0.86,1898,2184,590,6,6,103.32,15.73,0.48,117.64,-1.2,0.87,0.9,137.1,133.5,2.5,2.0,10.58,247.29,0.23,13839.83
Jingyao Tin,135.2,1.13,83.6,15.0,9.0,137.6,0.9,2463,2389,748,10,5,20.18,25.9,0.83,106.26,-1.21,1.1,1.18,134.4,136.7,6.0,3.0,16.89,670.8,0.68,11292.15
Read Samadov,135.1,1.25,116.38,3.0,1.0,131.5,1.5,2435,2563,163,1,2,23.79,16.54,0.97,177.31,-1.21,0.18,1.78,153.1,126.0,0.0,1.0,3.74,273.6,0.93,31437.48
Adam Kozak,134.9,1.23,46.6,13.0,11.5,157.6,0.82,2478,2535,643,7,6,16.12,38.3,1.14,66.89,-1.22,0.84,1.7,149.1,118.2,7.0,4.5,16.04,1467.14,1.29,4474.17
Kazybek Nogerbek,134.6,1.3,66.7,15.0,11.0,137.7,1.08,2563,2605,659,7,8,26.65,29.47,1.04,105.0,-1.24,1.12,1.46,137.8,131.7,5.0,6.0,19.54,868.3,1.08,11025.21
Matthew J Wadsworth,134.4,0.99,74.46,11.0,6.0,149.1,0.67,2300,2278,469,6,5,19.91,29.54,0.87,127.77,-1.25,1.08,0.89,135.1,133.4,4.0,2.0,10.93,872.44,0.76,16324.95
Rinat Jumabayev,134.2,1.07,23.98,14.0,8.0,146.0,1.01,2528,2449,719,8,6,21.47,29.91,0.98,59.13,-1.26,1.2,0.9,132.7,136.2,4.5,3.5,14.99,894.88,0.95,3496.84
Ameet K Ghasi,134.2,1.27,63.3,12.0,7.5,132.9,1.46,2495,2537,576,6,6,21.6,24.67,0.91,83.17,-1.26,1.28,1.27,133.3,135.0,3.5,4.0,15.29,608.83,0.82,6917.42
Denis Makhnev,133.9,1.31,97.28,15.0,10.0,145.5,1.09,2511,2495,790,8,7,26.83,30.12,0.91,137.44,-1.27,1.23,1.4,132.3,135.8,3.5,6.5,19.59,907.48,0.83,18889.95
Nurgyul Salimova,133.8,0.71,231.26,2.0,0.5,133.8,0.71,2349,2170,79,1,1,231.26,35.5,1.0,327.06,-1.28,1.42,0.0,108.7,158.9,0.0,0.5,1.42,1260.02,1.01,106967.0
Gergely Kantor,133.8,1.06,104.63,11.0,4.0,139.9,1.11,2541,2301,451,6,5,27.82,18.82,0.5,177.92,-1.28,0.99,1.15,137.7,129.0,3.0,1.0,11.68,354.16,0.25,31655.51
Pengxiao Zhu,133.6,0.99,78.01,10.0,2.5,140.6,0.92,1997,2204,397,8,2,26.99,22.15,0.57,126.24,-1.29,0.98,1.02,136.1,123.9,2.5,0.0,9.89,490.76,0.32,15935.79
George Zhao,133.5,1.1,173.42,10.0,4.0,138.6,0.67,2090,2277,404,4,6,136.26,15.93,0.72,153.6,-1.3,1.32,0.95,135.8,132.0,3.0,1.0,10.98,253.87,0.52,23592.91
Nitzan Steinberg,133.4,1.24,56.14,12.0,8.0,147.8,0.84,2486,2446,608,6,6,20.31,32.74,1.21,96.93,-1.3,0.86,1.62,146.8,119.9,5.0,3.0,14.9,1072.16,1.47,9395.58
Igor Glek,133.4,1.14,61.89,9.0,4.0,129.9,1.19,2346,2236,385,4,5,32.45,20.47,0.52,81.84,-1.3,0.88,1.34,135.0,132.1,1.5,2.5,10.22,419.18,0.27,6697.99
Ganzorig Amartuvshin,133.4,1.2,39.74,13.0,6.5,133.5,1.14,2320,2412,619,7,6,13.81,23.44,0.92,83.33,-1.3,1.35,1.02,135.4,131.1,4.5,2.0,15.61,549.22,0.84,6943.13
Luke J McShane,133.2,1.48,33.72,12.0,10.0,142.4,1.42,2591,2508,572,6,6,17.78,32.1,1.09,59.06,-1.32,1.75,1.2,123.6,142.7,4.0,6.0,17.72,1030.39,1.18,3487.72
Rohan Bansal,133.2,0.88,104.68,12.0,2.5,137.8,0.64,1931,2161,479,7,5,36.32,20.7,0.59,126.25,-1.31,0.85,0.93,134.9,130.8,2.0,0.5,10.57,428.47,0.35,15939.7
Marsel Efroimski,133.1,1.12,51.49,7.0,5.0,157.6,0.68,2225,2268,264,4,3,18.32,55.15,1.38,94.83,-1.32,1.24,0.96,121.1,149.2,2.5,2.5,7.84,3041.77,1.89,8992.57
Dragan Solak,132.9,0.86,238.22,2.0,0.0,132.9,0.86,2510,2268,96,1,1,238.22,4.95,0.18,320.82,-1.33,0.99,0.74,129.4,136.4,0.0,0.0,1.73,24.5,0.03,102926.38
Banele Mhango,132.8,1.02,44.41,12.0,5.5,136.7,0.68,2231,2309,506,6,6,22.98,27.23,0.92,62.77,-1.34,0.6,1.45,145.5,120.1,3.5,2.0,12.29,741.38,0.84,3939.97
Jan Klimkowski,132.6,1.07,114.21,15.0,7.5,131.3,0.98,2453,2358,693,8,7,17.66,25.91,0.77,139.89,-1.35,1.19,0.95,130.6,134.8,4.0,3.5,16.12,671.33,0.59,19570.01
Frankie Badacsonyi,132.5,0.85,56.6,8.0,3.5,139.6,0.57,2128,2057,316,5,3,28.59,31.18,1.0,95.96,-1.35,0.28,1.8,149.2,104.7,2.5,1.0,6.77,972.3,0.99,9208.51
Andrei Volokitin,132.5,1.17,21.94,11.0,6.0,142.0,0.64,2517,2358,479,6,5,22.68,29.01,1.06,13.31,-1.35,1.63,0.62,125.4,141.1,2.5,3.5,12.87,841.39,1.12,177.08
Mohd Al-Mudahka,132.4,1.15,56.26,13.0,5.0,131.2,1.1,2418,2194,536,6,7,28.16,15.1,0.55,71.82,-1.35,1.06,1.22,140.9,125.2,3.5,1.5,14.9,227.96,0.3,5158.5
Jules Moussard,132.2,1.21,75.97,14.0,6.5,134.1,0.94,2663,2468,601,7,7,23.94,30.67,1.01,107.5,-1.37,1.31,1.11,133.7,130.7,4.5,2.0,16.98,940.94,1.03,11556.21
Viktor Erdos,132.2,1.31,37.9,13.0,9.0,150.6,1.12,2590,2417,610,6,7,21.41,42.13,1.21,59.83,-1.37,2.13,0.61,108.3,152.7,4.5,4.5,17.0,1774.73,1.46,3579.87
Ulziikhishig Khishigbat,132.2,1.15,135.64,12.0,8.5,155.0,0.92,1957,2257,514,6,6,20.51,38.44,1.01,222.4,-1.37,0.78,1.53,147.4,117.0,5.0,3.5,13.85,1477.41,1.02,49462.0
Nihal Sarin,131.9,1.39,80.89,18.0,10.5,141.1,1.28,2695,2600,903,10,8,23.28,31.18,0.98,128.57,-1.39,1.27,1.53,138.0,124.1,6.5,4.0,24.94,972.15,0.95,16528.97
Maria Manakova,131.6,1.05,124.7,3.0,2.0,148.8,1.24,2118,1939,111,1,2,29.76,37.76,0.93,177.72,-1.4,0.04,1.56,157.7,118.6,1.0,1.0,3.16,1425.97,0.87,31585.36
Atharvaa_P Tayade,131.6,1.08,83.97,21.0,16.5,157.6,0.57,1920,1934,786,9,12,17.92,47.83,1.27,137.13,-1.4,0.6,1.44,148.3,119.1,8.0,8.5,22.74,2287.35,1.6,18804.39
Nigel D Short,131.0,1.12,99.13,14.0,6.0,133.8,1.01,2551,2339,610,7,7,30.68,28.22,0.82,128.92,-1.44,0.8,1.45,145.5,116.4,5.0,1.0,15.74,796.37,0.67,16620.54
Augustin Madan,130.8,1.3,27.08,9.0,3.0,133.8,1.39,2176,2338,299,4,5,28.39,11.74,0.51,8.43,-1.44,1.37,1.23,129.0,132.2,1.5,1.5,11.66,137.91,0.26,71.13
Stavroula Tsolakidou,130.7,1.18,74.22,22.0,15.5,147.9,0.98,2361,2327,913,12,10,19.4,33.97,1.01,139.08,-1.45,1.15,1.2,127.7,134.2,7.5,8.0,25.87,1154.21,1.02,19343.65
Turmunkh Munkhzul,130.5,1.28,98.55,13.0,9.0,135.4,1.21,2260,2386,547,7,6,41.98,29.85,0.95,115.93,-1.46,1.38,1.16,122.2,140.2,4.0,5.0,16.64,890.95,0.9,13439.32
Platon Panarin,130.3,0.74,43.74,1.0,0.0,130.3,0.74,0,1542,27,1,0,43.74,0.0,0.0,0.0,-1.47,0.74,,130.3,,0.0,0.0,0.74,0.0,0.0,0.0
Vidar Grahn,129.8,1.01,51.83,13.0,3.0,133.0,0.83,2162,2207,446,7,6,30.13,23.98,0.64,77.68,-1.5,0.71,1.36,142.2,115.2,2.0,1.0,13.14,575.17,0.41,6034.83
Zhandos Agmanov,129.5,1.1,43.74,9.0,4.5,129.9,1.14,2433,2335,491,6,3,19.7,28.65,0.95,73.05,-1.51,0.84,1.63,137.6,113.3,3.5,1.0,9.93,820.6,0.91,5336.38
Divya Deshmukh,129.5,1.37,77.47,20.0,15.5,150.9,1.09,2343,2403,976,10,10,29.28,43.35,1.23,139.55,-1.51,1.8,0.94,115.2,143.9,7.5,8.0,27.45,1879.4,1.52,19474.63
Maxim Rodshtein,129.4,1.1,15.49,12.0,3.0,141.4,0.71,2533,2277,520,6,6,14.46,32.45,0.91,10.15,-1.52,1.32,0.88,123.3,135.5,1.0,2.0,13.22,1053.2,0.83,103.08
Frederik Svane,129.4,1.59,20.99,6.0,4.0,140.6,1.48,2531,2651,285,2,4,23.22,32.6,1.28,11.72,-1.52,2.58,1.1,103.8,142.2,1.5,2.5,9.53,1062.6,1.64,137.42
Amina Kairbekova,129.4,1.26,60.69,7.0,5.0,122.7,0.95,2096,2161,274,4,3,22.51,28.54,0.97,111.29,-1.52,1.07,1.52,140.6,114.4,4.0,1.0,8.83,814.45,0.94,12386.39
Ranesh Ratnesan,129.3,1.21,59.12,12.0,5.5,133.6,0.84,2137,2289,517,6,6,25.88,33.22,0.87,89.56,-1.52,1.19,1.24,130.6,128.1,3.5,2.0,14.53,1103.37,0.76,8020.73
Adithya Vaidyanathan,129.0,1.36,69.6,9.0,7.0,137.9,1.3,1825,2240,384,5,4,31.27,33.47,0.92,87.11,-1.54,1.09,1.68,140.6,114.4,4.0,3.0,12.21,1120.33,0.85,7588.17
Ritvars Reimanis,128.6,1.43,151.08,12.0,6.5,124.9,1.15,2252,2399,618,6,6,68.34,19.73,0.78,157.69,-1.56,0.84,2.02,143.4,113.9,2.5,4.0,17.18,389.27,0.62,24866.63
