Date,White,Black,Result,EngineName,EngineDetails
2021.09.02,Firouzja,Artemiev,1-0,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.02,Aronian,Carlsen,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.02,Aronian,Carlsen,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.02,Carlsen,Aronian,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2022.10.03,Ranaldi,Varpanen,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.03,Heinola,Christiansen,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.03,Meurs,Nguyen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.03,Hausner,Fedorchuk,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.03,Fejzullahu,Steinberg,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.03,Kristoferitsch,Nihal Sarin,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.01.11,Carlsen,Giri,1/2-1/2,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.01.11,Caruana,So,1/2-1/2,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.01.11,Firouzja,Kovalev,1-0,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.09.03,Firouzja,Artemiev,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Aronian,Carlsen,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Carlsen,Aronian,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Firouzja,Artemiev,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Artemiev,Firouzja,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Artemiev,Firouzja,1/2-1/2,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Artemiev,Firouzja,1-0,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.03,Aronian,Carlsen,0-1,Stockfish 160721-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2020.08.20,Nakamura,Carlsen,1-0,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.08.20,Carlsen,Nakamura,1/2-1/2,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.08.20,Carlsen,Nakamura,1/2-1/2,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.08.20,Nakamura,Carlsen,1-0,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.08.20,Carlsen,Nakamura,1-0,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.08.20,Nakamura,Carlsen,0-1,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.09.17,Carlsen,Karjakin,1-0,,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.17,Nepomniachtchi,Carlsen,0-1,Stockfish 120921-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.17,Firouzja,Rapport,1-0,Stockfish 120921-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.09.17,Nepomniachtchi,Carlsen,1/2-1/2,Stockfish 120921-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2022.10.16,Hansen,Gukesh D,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Carlsen,Vidit,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Aditya Mittal,Giri,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Carlsen,Harikrishna,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Abdusattorov,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Rapport,Anton Guijarro,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Gukesh D,Carlsen,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Aditya Mittal,Erigaisi Arjun,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Duda,Abdusattorov,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.10.16,Anton Guijarro,Aditya Mittal,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.04.29,Grandelius,Vachier-Lagrave,1/2-1/2,Stockfish 220316 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 6x2.3GHz Ivy Bridge-EP"
2016.04.29,Topalov,Kramnik,1/2-1/2,Stockfish 220316 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 6x2.3GHz Ivy Bridge-EP"
2016.04.29,Carlsen,Eljanov,1-0,Stockfish 220316 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 6x2.3GHz Ivy Bridge-EP"
2016.04.29,Harikrishna,Aronian,1/2-1/2,Stockfish 220316 64 BMI2,"main analysis: 16x2.4GHz Haswell-EP, multi-PV search: 6x2.3GHz Ivy Bridge-EP"
2020.08.08,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish 080820-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.06.25,Carlsen,Caruana,1/2-1/2,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.06.25,Carlsen,Caruana,1-0,Stockfish 280420-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.11,Firouzja,Carlsen,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.11,Keymer,Aronian,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.05,Firouzja,Lazavik,1-0,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.05,Nepomniachtchi,Firouzja,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.05,Lazavik,Firouzja,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.05,Nepomniachtchi,Firouzja,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.02.05,Firouzja,Nepomniachtchi,1/2-1/2,Stockfish dev-20231225-bc4ec15d-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.01.24,Keymer,Abdusattorov,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.01.24,Keymer,Abdusattorov,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.01.24,Carlsen,Gukesh D,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Erigaisi Arjun,Le,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Keymer,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Carlsen,Keymer,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Erigaisi Arjun,Le,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Carlsen,Keymer,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.09.23,Keymer,Carlsen,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.12.06,Carlsen,So,1/2-1/2,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.12.06,Karjakin,Caruana,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.01.18,Ding,Praggnanandhaa R,0-1,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.06.05,Tari,Carlsen,1/2-1/2,Stockfish dev-20230409-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.06.05,Carlsen,Giri,1-0,Stockfish dev-20230409-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.11.29,So,Carlsen,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.11.29,Carlsen,So,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.11.29,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.11.29,So,Carlsen,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.11.29,Carlsen,So,1-0,Stockfish 110920-asn,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Tari,Zarnicki,1-0,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Esipenko,Firouzja,0-1,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Oparin,Amar,1-0,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Tari,Ohanyan,1-0,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Van Foreest,Tari,1-0,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.12.28,Praggnanandhaa,Murzin,0-1,Stockfish dev-20241208-de4aca46-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.11.20,Karjakin,Carlsen,1/2-1/2,Stockfish 201116 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.12.27,Carlsen,Firouzja,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Babazada,Smirin,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Dvirnyy,Peng,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Shirov,Carlsen,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Holm,Jumabayev,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Tang,Sankalp Gupta,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Carlsen,Duda,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Petrosian,Fedoseev,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Cuenca Jimenez,Harikrishna,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Nakamura,Predke,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Movsesian,Ivic,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Lubczynski,Carlsson,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Vastrukhin,Tari,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Jobava,Carlsen,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Erdos,Costachi,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Hovhannisyan,Mamedyarov,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Mastrovasilis,Sargissian,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Anton Guijarro,Giri,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Najer,Onyshchuk,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Szpar,Ter-Sahakyan,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Klimkowski,Kozak,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Ponkratov,Yuffa,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Czarnota,Artemiev,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Harikrishna,Sanal,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Gagunashvili,Cuenca Jimenez,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Sarana,Parligras,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Muradli,Quparadze,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Maghsoodloo,Saric,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Tari,Kosakowski,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Tari,Kosakowski,1/2-1/2,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Halkias,Nevednichy,1-0,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2021.12.27,Blanco Acevedo,Zilka,0-1,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 16x4.2GHz Zen 3"
2022.05.23,Ding,Mamedyarov,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.23,Carlsen,Anton Guijarro,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.23,Wei,Praggnanandhaa R,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.23,Anton Guijarro,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.07.04,Ding,Carlsen,0-1,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.08.22,Carlsen,So,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Caruana,Carlsen,0-1,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1/2-1/2,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.13,Carlsen,Caruana,1-0,Stockfish 091022-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Carlsen,Firouzja,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Firouzja,Carlsen,1/2-1/2,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Giri,Nakamura,1/2-1/2,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Nakamura,Carlsen,0-1,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Carlsen,Firouzja,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Nakamura,Giri,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.20,Firouzja,Carlsen,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.08.29,Giri,Nakamura,1/2-1/2,Stockfish 300816 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Ivy Bridge-EP"
2016.06.10,Fressinet,Carlsen,1/2-1/2,Stockfish 220316 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Ivy Bridge-EP"
2016.06.10,Carlsen,Giri,1/2-1/2,Stockfish 220316 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Ivy Bridge-EP"
2016.06.10,Topalov,Carlsen,0-1,Stockfish 220316 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.3GHz Ivy Bridge-EP"
